1.242582122004363152e-04,-8.846128144210496495e-05,-2.940040796926707018e-04,-4.121422156444589941e-04,-5.582771851536261903e-04,-7.479062250484760617e-04,-9.220494006729110627e-04,-1.180646082954948722e-03,-1.475290371264790807e-03,-1.700409007071942589e-03,-2.048190001640950476e-03,-2.384615570249824009e-03,-2.748859914302243055e-03,-3.293200999561469652e-03,-3.869714015006250809e-03,-4.555787814130762316e-03,-5.303090368536506755e-03,-6.380249146617398941e-03,-7.586704716465654703e-03,-9.118312826014853684e-03,-1.101420020552699823e-02,-1.338883174429392545e-02,-1.613465665238594804e-02,-1.956582353778911487e-02,-2.382529265631608273e-02,-2.877909372798606244e-02,-3.396331779776010779e-02,-4.069715450601584655e-02,-4.802242340640543866e-02,-5.591521737007346116e-02,-6.443666785633848926e-02,-7.341144587542437761e-02,-8.248856345044108807e-02,-9.178984849269969382e-02,-1.006827960537403088e-01,-1.092655260178158200e-01,-1.173244789654931952e-01,-1.245899895941330465e-01,-1.311458216865687976e-01,-1.369160920210803767e-01,-1.419770508869380443e-01,-1.457560478481256805e-01,-1.494964202018106703e-01,-1.524860265630480771e-01,-1.547072827925063121e-01,-1.567055703899095931e-01,-1.582397025033042692e-01,-1.598257395654270885e-01,-1.608789971060397561e-01,-1.617248363605751915e-01
2.493271047567575016e-04,3.546421484334053752e-05,-1.712550342760876506e-04,-2.907099490247295136e-04,-4.382788999726957668e-04,-6.294454173882380824e-04,-8.053097120389208097e-04,-1.065778479032864889e-03,-1.362456358728344292e-03,-1.589753805697446216e-03,-1.939927482930601903e-03,-2.278943822490708208e-03,-2.645950019148456036e-03,-3.193283617822983630e-03,-3.772968947058660035e-03,-4.462444524571579189e-03,-5.213287833634663512e-03,-6.294139270927807776e-03,-7.504498082920135239e-03,-9.040045280501349603e-03,-1.093991717938215015e-02,-1.331851709964581958e-02,-1.606816703931215548e-02,-1.950296116102437013e-02,-2.376586158625778808e-02,-2.872259853863796605e-02,-3.390927173652222987e-02,-4.064524202044245832e-02,-4.797204752820422025e-02,-5.586583406783405398e-02,-6.438778847772280711e-02,-7.336254620187813991e-02,-8.243937204863954760e-02,-9.173986894481024612e-02,-1.006321388757588087e-01,-1.092138642446524310e-01,-1.172713951477269839e-01,-1.245365114526082173e-01,-1.310906937778904546e-01,-1.368601980496592374e-01,-1.419204340439750023e-01,-1.456984751611607731e-01,-1.494388241306102427e-01,-1.524273643178067350e-01,-1.546474619675758666e-01,-1.566459943115378062e-01,-1.581798230527042548e-01,-1.597658827848721930e-01,-1.608187084742261075e-01,-1.616641512214121168e-01
3.885974313512142076e-04,1.735166600290270625e-04,-3.454607687116211613e-05,-1.554062449596777277e-04,-3.045394628956974055e-04,-4.974283905097237959e-04,-6.751488823379156023e-04,-9.376703784762366106e-04,-1.236604782106705226e-03,-1.466267847258702914e-03,-1.819093759596172562e-03,-2.160925495809367693e-03,-2.530948149206946156e-03,-3.081586792845616724e-03,-3.664770221935185861e-03,-4.357932705165656027e-03,-5.112646443326459081e-03,-6.197640545547399710e-03,-7.412213223102128747e-03,-8.952093890524696895e-03,-1.085635542578842518e-02,-1.323930936418897357e-02,-1.599313076248326873e-02,-1.943191818237465299e-02,-2.369859945866560971e-02,-2.865852510711383236e-02,-3.384789207869266792e-02,-4.058620121752778975e-02,-4.791474164953425652e-02,-5.580960999772045100e-02,-6.433211229211863169e-02,-7.330691177468313946e-02,-8.238341233760500260e-02,-9.168326760031947353e-02,-1.005744102603594731e-01,-1.091549917373473427e-01,-1.172116304125242203e-01,-1.244752713343429129e-01,-1.310286902267355225e-01,-1.367983323187265121e-01,-1.418562034507216962e-01,-1.456334135632527949e-01,-1.493727160815223609e-01,-1.523609175247805925e-01,-1.545806279215892476e-01,-1.565787538510668431e-01,-1.581120890125215228e-01,-1.596977854321242341e-01,-1.607503106053198294e-01,-1.615957636316488755e-01
5.441342733923785514e-04,3.277252438134502341e-04,1.182158688797777706e-04,-4.234507732913810017e-06,-1.550764024200304082e-04,-3.498271718011156345e-04,-5.296409480108078263e-04,-7.943465261906797062e-04,-1.095721417328420757e-03,-1.328023433930399866e-03,-1.683737949489940268e-03,-2.028641386206462074e-03,-2.402012517480499668e-03,-2.956252108620029129e-03,-3.543299263766628519e-03,-4.240500377077537943e-03,-4.999482254931185074e-03,-6.088969385201042570e-03,-7.308174701722862723e-03,-8.852799068194543500e-03,-1.076187921953490959e-02,-1.314958981936269374e-02,-1.590801946600788400e-02,-1.935118072441760831e-02,-2.362196125011263234e-02,-2.858547846693441571e-02,-3.377777467148072171e-02,-4.051872300583965469e-02,-4.784912137050397613e-02,-5.574516325999329114e-02,-6.426834675274316344e-02,-7.324320179599634606e-02,-8.231923098828226870e-02,-9.161840526048511957e-02,-1.005085130253274006e-01,-1.090879183229464949e-01,-1.171432787844133017e-01,-1.244056085836782732e-01,-1.309579615396461449e-01,-1.367250674145116529e-01,-1.417833539559016920e-01,-1.455594886284202194e-01,-1.492981522390798010e-01,-1.522860734804552529e-01,-1.545052503914246533e-01,-1.565024594248379253e-01,-1.580354025435418697e-01,-1.596210412727183392e-01,-1.606733151301202867e-01,-1.615184865541122727e-01
7.184415802633844356e-04,5.005804427139334736e-04,2.894768146588143571e-04,1.652541752630672838e-04,1.259334874311760002e-05,-1.842146790110819616e-04,-3.662772435945618158e-04,-6.334194214881256257e-04,-9.375096862302621748e-04,-1.172674716286851082e-03,-1.531561012573448653e-03,-1.879846201018720020e-03,-2.256841781050563951e-03,-2.815043733455621904e-03,-3.406290160573910691e-03,-4.107919805272486520e-03,-4.871577243495322194e-03,-5.965966774235377697e-03,-7.190298797576665651e-03,-8.740137461002444805e-03,-1.065446000777808128e-02,-1.304738492472042044e-02,-1.581086810121442102e-02,-1.925882069161083052e-02,-2.353402851928633119e-02,-2.850160840474620302e-02,-3.369708294999548132e-02,-4.044086948738673942e-02,-4.777337527173171339e-02,-5.567085008343756330e-02,-6.419461714688429188e-02,-7.316960783532606982e-02,-8.224517398528252698e-02,-9.154365318753700242e-02,-1.004327216053861604e-01,-1.090108049715418914e-01,-1.170648634197086063e-01,-1.243258532681046358e-01,-1.308768600978519325e-01,-1.366426608788391950e-01,-1.417000145862417348e-01,-1.454749528011835824e-01,-1.492130295677014384e-01,-1.521999805724801036e-01,-1.544186801719303337e-01,-1.564153712385802919e-01,-1.579478252804085436e-01,-1.595332119896266942e-01,-1.605850484039394177e-01,-1.614298787197578355e-01
9.145535687396511015e-04,6.950745973332766526e-04,4.822418201933082425e-04,3.561231295687914788e-04,2.014271225116331433e-04,2.379371959906791191e-06,-1.821471141964115122e-04,-4.519759002738008426e-04,-7.590228644974422040e-04,-9.973087886600187201e-04,-1.359659201631999766e-03,-1.711652821127046054e-03,-2.092634717375291449e-03,-2.655129502479754849e-03,-3.251007368924396009e-03,-3.957494194594152193e-03,-4.726247852871347591e-03,-5.826063384541935002e-03,-7.055959276720013759e-03,-8.611480329423841854e-03,-1.053159718530659837e-02,-1.293029213130480332e-02,-1.569924536002627671e-02,-1.915246564566083776e-02,-2.343271355204945561e-02,-2.840448441162482518e-02,-3.360353868332141558e-02,-4.035054992049535300e-02,-4.768534996900877093e-02,-5.558424904025228985e-02,-6.410888561530468654e-02,-7.308400481267221527e-02,-8.215921465009601299e-02,-9.145682625698314805e-02,-1.003445556974033037e-01,-1.089214663388270582e-01,-1.169741311333420131e-01,-1.242335407994876600e-01,-1.307830640796340538e-01,-1.365476874220302173e-01,-1.416039660597390726e-01,-1.453776282441044398e-01,-1.491150049922682630e-01,-1.521009564761152399e-01,-1.543191124262715264e-01,-1.563152963797460326e-01,-1.578471482782664026e-01,-1.594322364613914023e-01,-1.604843986476752193e-01,-1.613292916593226933e-01
1.136191285621982166e-03,9.149518381617149487e-04,7.002290663473193693e-04,5.720428848912601297e-04,4.150831163952271798e-04,2.136108655997647268e-04,2.637054799438558000e-05,-2.463735663276168898e-04,-5.566533240534154471e-04,-7.983659325748558707e-04,-1.164507603629754426e-03,-1.520560730617661650e-03,-1.905884159018521925e-03,-2.473148265105393467e-03,-3.074027347956330859e-03,-3.785808787214576393e-03,-4.560166712416055881e-03,-5.665857999572633703e-03,-6.901882292775577896e-03,-8.463626893045264610e-03,-1.039006130510114305e-02,-1.279499941823101193e-02,-1.557003671800779795e-02,-1.902901320891947634e-02,-2.331469647130630235e-02,-2.829120695495960375e-02,-3.349421514289217111e-02,-4.024462557746123076e-02,-4.758202316761941247e-02,-5.548265284417537579e-02,-6.400818289173020037e-02,-7.298350906597914078e-02,-8.205817712086868609e-02,-9.135505897210703663e-02,-1.002416249122803776e-01,-1.088167762371144709e-01,-1.168681784267025514e-01,-1.241260158850394368e-01,-1.306742951119695129e-01,-1.364373006064229787e-01,-1.414923595857100203e-01,-1.452647285761607399e-01,-1.490014887593542336e-01,-1.519863243932101649e-01,-1.542035569415608209e-01,-1.561994552293066996e-01,-1.577308277975579542e-01,-1.593155412722407349e-01,-1.603672142061994266e-01,-1.612112034002143868e-01
1.387934688941743237e-03,1.164782688113155055e-03,9.479709222309753080e-04,8.175119711908957571e-04,6.581394467006655745e-04,4.539688492994565150e-04,2.637841161032277067e-04,-1.212218016462536548e-05,-3.259453877595405247e-04,-5.713897924922705382e-04,-9.416473606305174110e-04,-1.302158793527266340e-03,-1.692238360123371000e-03,-2.264664956517057400e-03,-2.871045652972676384e-03,-3.588623657439329526e-03,-4.369093365961727177e-03,-5.481223641561139628e-03,-6.723902896590534806e-03,-8.292474461373610523e-03,-1.022583176708041081e-02,-1.263762943257169119e-02,-1.541927679550651048e-02,-1.888457580551611628e-02,-2.317614546263092185e-02,-2.815792890945540208e-02,-3.336523860004006470e-02,-4.011955330362361460e-02,-4.745977153620171279e-02,-5.536226110429844777e-02,-6.388891268527627232e-02,-7.286444328506558321e-02,-8.193871677930969488e-02,-9.123482365626625623e-02,-1.001200122492839906e-01,-1.086938526573113933e-01,-1.167435333037556561e-01,-1.239997759529529731e-01,-1.305461804226789035e-01,-1.363079247358460200e-01,-1.413616954369979195e-01,-1.451327217589744589e-01,-1.488685215091958836e-01,-1.518525677347638270e-01,-1.540694237860939508e-01,-1.560643088264007938e-01,-1.575950784884068145e-01,-1.591796591773715353e-01,-1.602306943184809984e-01,-1.610745575489968828e-01
1.675512313705502642e-03,1.450234274419572901e-03,1.231181118320842736e-03,1.098242376465464847e-03,9.362199986044514788e-04,7.291202562097494734e-04,5.357261524109799278e-04,2.563299982383630284e-04,-6.131010936957384343e-05,-3.108447503899037048e-04,-6.856096743710740670e-04,-1.050944795610699554e-03,-1.446222646948503929e-03,-2.024271115963654707e-03,-2.636661005922263760e-03,-3.360546654748950649e-03,-4.147696399056812096e-03,-5.266851107981429699e-03,-6.516813612104882178e-03,-8.092834554319566082e-03,-1.003372160582321343e-02,-1.245302649497784936e-02,-1.524192244179948912e-02,-1.871412999565005841e-02,-2.301229779383473506e-02,-2.799982241382045420e-02,-3.321179848710913152e-02,-3.997034468221064007e-02,-4.731371510169200129e-02,-5.521836796265022773e-02,-6.374623498775328079e-02,-7.272226602601679357e-02,-8.179631530328400346e-02,-9.109145079159698677e-02,-9.997550632668839032e-02,-1.085475700776319663e-01,-1.165956257867962198e-01,-1.238499807354418586e-01,-1.303949651666601317e-01,-1.361550970510466974e-01,-1.412077418141303164e-01,-1.449770499978414728e-01,-1.487120363544102153e-01,-1.516950484890284279e-01,-1.539111110577331132e-01,-1.559053369399887867e-01,-1.574354199784758768e-01,-1.590196099654256345e-01,-1.600702406472397643e-01,-1.609142078315946855e-01
2.006007811131543198e-03,1.778475169471984470e-03,1.556950637475093416e-03,1.421304853885162417e-03,1.256427120784226435e-03,1.046140852559962389e-03,8.492373784077495531e-04,5.660667123971955400e-04,2.442404269848645181e-04,-9.747365128226785210e-06,-3.894052737421336186e-04,-7.600218416248227240e-04,-1.160943146752858130e-03,-1.745123727118332675e-03,-2.364037403595460260e-03,-3.094825794985273625e-03,-3.889213414325848241e-03,-5.016049142226673002e-03,-6.273942777917553525e-03,-7.858054464564154240e-03,-9.807194844068417572e-03,-1.223465732456374515e-02,-1.503146621297872521e-02,-1.851125151746986150e-02,-2.281660041596539693e-02,-2.781030303568384973e-02,-3.302758237819957560e-02,-3.979085442331582734e-02,-4.713782589994856831e-02,-5.504488560004903303e-02,-6.357420329759963518e-02,-7.255077248306482374e-02,-8.162456408431509325e-02,-9.091896985501424222e-02,-9.980153751966884534e-02,-1.083720237193036146e-01,-1.164186720389843999e-01,-1.236715412361912986e-01,-1.302142329622088257e-01,-1.359741257859778396e-01,-1.410243368043120338e-01,-1.447919145042740885e-01,-1.485261415956624087e-01,-1.515083519403332690e-01,-1.537224563207460482e-01,-1.557167548854312134e-01,-1.572461069706336811e-01,-1.588302872064243088e-01,-1.598803103476557352e-01,-1.607233877928932186e-01
2.388396903083849551e-03,2.158397844255920649e-03,1.934177131094034314e-03,1.795611372347657390e-03,1.627584197540301236e-03,1.413854976102336958e-03,1.213167883348766334e-03,9.258753206828511991e-04,5.995033917922789951e-04,3.406891481131996331e-04,-4.427465347167747569e-05,-4.206205534458237511e-04,-8.276672555015102779e-04,-1.418522555567585395e-03,-2.044539367649374651e-03,-2.782781494618082399e-03,-3.585082427666180967e-03,-4.720229417839635552e-03,-5.986762799401084897e-03,-7.579695259327976636e-03,-9.537798260424763461e-03,-1.197422048660242225e-02,-1.477964701696450091e-02,-1.826769257736350974e-02,-2.258085637262974635e-02,-2.758151714131678450e-02,-3.280451307669687150e-02,-3.957300789951458814e-02,-4.692396372366446078e-02,-5.483373446916704752e-02,-6.336487940366285210e-02,-7.234213723142811359e-02,-8.141584035185070456e-02,-9.070948015802540731e-02,-9.959079754509106430e-02,-1.081599769491942697e-01,-1.162045880846798440e-01,-1.234558221775916703e-01,-1.299969329763193682e-01,-1.357538468155402023e-01,-1.408037169742486772e-01,-1.445696866328032570e-01,-1.483030541238402888e-01,-1.512837665141930077e-01,-1.534975168981109195e-01,-1.554911553180071959e-01,-1.570198687955216277e-01,-1.586035145504832988e-01,-1.596530985434684580e-01,-1.604959290518111481e-01
2.833878451380455760e-03,2.601165755589786386e-03,2.374081426826163931e-03,2.232341035768428683e-03,2.060915091103339251e-03,1.843439592664356062e-03,1.638615369583953235e-03,1.346905761239855894e-03,1.015589653510371587e-03,7.515615778342586142e-04,3.608131110687240180e-04,-2.172091465070773102e-05,-4.354181878997394122e-04,-1.033485523062171270e-03,-1.667196710388282399e-03,-2.413564741414409021e-03,-3.224404184137865271e-03,-4.368595296138029320e-03,-5.644493038998311951e-03,-7.247013013285038933e-03,-9.214871598346982551e-03,-1.166095677604518308e-02,-1.447580313757545686e-02,-1.797285785071006670e-02,-2.229462551743863902e-02,-2.730281010131744429e-02,-3.253218182823322535e-02,-3.930654120256216189e-02,-4.666194074789592472e-02,-5.457486497212588050e-02,-6.310812584982629370e-02,-7.208641321029045368e-02,-8.116013166953781055e-02,-9.045338115434922721e-02,-9.933357515616733635e-02,-1.079011974701171300e-01,-1.159443224419189900e-01,-1.231937875145995842e-01,-1.297332889810359768e-01,-1.354883175701577236e-01,-1.405368966682898069e-01,-1.443013028771765738e-01,-1.480338252565135959e-01,-1.510136227304214596e-01,-1.532260870816390952e-01,-1.552190605711195326e-01,-1.567470384965564678e-01,-1.583302093624925355e-01,-1.593796619452710617e-01,-1.602219189205826289e-01
3.356533552138734559e-03,3.120943822487598149e-03,2.890705311166638820e-03,2.745537189632663889e-03,2.570452893771754503e-03,2.348931048333576140e-03,2.139655311835638330e-03,1.843141843525482283e-03,1.506518427339076328e-03,1.236839666619670266e-03,8.398821430134236063e-04,4.506231290842125422e-04,2.977472031392851246e-05,-5.760981766680855825e-04,-1.218142870349207168e-03,-1.973236249598807942e-03,-2.793340826464892242e-03,-3.947309459852866263e-03,-5.233357672035100425e-03,-6.846247263889952174e-03,-8.824675659884952811e-03,-1.128128738930254601e-02,-1.410636196970874688e-02,-1.761325197520087135e-02,-2.194438949955120066e-02,-2.696090700505418547e-02,-3.219729505587135693e-02,-3.897810497458616824e-02,-4.633854923666044789e-02,-5.425519352496587649e-02,-6.279097438630151795e-02,-7.177064592595863712e-02,-8.084478515023706124e-02,-9.013789565373313273e-02,-9.901702022113538504e-02,-1.075833248283025873e-01,-1.156249694192778149e-01,-1.228726341579060855e-01,-1.294106057680957655e-01,-1.351641186122491678e-01,-1.402115667591452564e-01,-1.439740725118043574e-01,-1.477058127390929454e-01,-1.506841267531442430e-01,-1.528960493857307867e-01,-1.548883712530328416e-01,-1.564156716147093729e-01,-1.579985802093519243e-01,-1.590477952247217053e-01,-1.598893511644382814e-01
3.973997704510256503e-03,3.735297613079427773e-03,3.501733399868507159e-03,3.352853151333871906e-03,3.173838211914604794e-03,2.947998067873044276e-03,2.733911163554315817e-03,2.432249027155047785e-03,2.089877336314770705e-03,1.814130876866079699e-03,1.410469600211949068e-03,1.013994701949499444e-03,5.854285741477383920e-04,-2.885615530590246948e-05,-6.798406007883988711e-04,-1.444382918733948641e-03,-2.274445518422102928e-03,-3.438957354641861749e-03,-4.735928859319801440e-03,-6.360045108716960716e-03,-8.349877441731856295e-03,-1.081792390593721599e-02,-1.365407448058742097e-02,-1.717165482910990373e-02,-2.151303677335100056e-02,-2.653862089551518172e-02,-3.178286370422567231e-02,-3.857093880834360639e-02,-4.593702424811600682e-02,-5.385792870034618318e-02,-6.239678402506010357e-02,-7.137832023757087474e-02,-8.045335134786904541e-02,-8.974659517934950592e-02,-9.862492411143453097e-02,-1.071903027974096673e-01,-1.152306575112028997e-01,-1.224769990026783745e-01,-1.290132907366290937e-01,-1.347654358709571565e-01,-1.398116555528918781e-01,-1.435726404054860073e-01,-1.473035662385297484e-01,-1.502811488884936153e-01,-1.524919832140673170e-01,-1.544837000792895210e-01,-1.560102729372193076e-01,-1.575929173897203939e-01,-1.586415517243578710e-01,-1.594836222099619560e-01
4.708466467859942321e-03,4.466402544926723062e-03,4.229217462621268075e-03,4.076364712768953957e-03,3.893154783712684391e-03,3.662655460843657843e-03,3.443436640881359073e-03,3.136241254683137542e-03,2.787763530512808990e-03,2.505498551836867534e-03,2.094664763286983519e-03,1.690455829735048460e-03,1.253599768953953236e-03,6.303134959218158412e-04,-3.026859750263371344e-05,-8.049184343191169736e-04,-1.645668263077559607e-03,-2.821522575983302639e-03,-4.130249657795610416e-03,-5.766423305876151352e-03,-7.768560717521515169e-03,-1.024893956715255960e-02,-1.309709346007092642e-02,-1.662628974282127220e-02,-2.097884361812857312e-02,-2.601447119364768898e-02,-3.126725337204575017e-02,-3.806341066124058897e-02,-4.543602296955783632e-02,-5.336193566723886061e-02,-6.190455959899463650e-02,-7.088858244064250025e-02,-7.996499997400600968e-02,-8.925892341353520998e-02,-9.813713755509206882e-02,-1.067019758961396808e-01,-1.147416689245600308e-01,-1.219865286266986204e-01,-1.285216458773017489e-01,-1.342725943115666842e-01,-1.393181398794208492e-01,-1.430773436014041167e-01,-1.468078683010818342e-01,-1.497840255248312491e-01,-1.519948269871930768e-01,-1.539855868439373721e-01,-1.555114136788251777e-01,-1.570939371962734865e-01,-1.581421460408287682e-01,-1.589833876781645006e-01
5.587302697426701180e-03,5.341676913273848103e-03,5.100632457736864814e-03,4.943583590320635782e-03,4.755851996116461193e-03,4.520414826835774703e-03,4.295734752436917298e-03,3.982645102220641609e-03,3.627607277391335736e-03,3.338433153256375931e-03,2.919929094990332367e-03,2.507513760286156791e-03,2.061819017501487564e-03,1.428911452251689163e-03,7.580866676300631506e-04,-2.736384235956611160e-05,-8.795386560281043655e-04,-2.067466354496384079e-03,-3.388799957982911379e-03,-5.037887804115724968e-03,-7.053249270749940847e-03,-9.546889666104523345e-03,-1.240799837495535837e-02,-1.594977225355513964e-02,-2.031451081187915855e-02,-2.536105745702286682e-02,-3.062344066679308086e-02,-3.742865751278429132e-02,-4.480878437075593024e-02,-5.274060332967470122e-02,-6.128785913477714092e-02,-7.027524318925108815e-02,-7.935374977201072044e-02,-8.864904145967612836e-02,-9.752767445897510268e-02,-1.060923975478545167e-01,-1.141317582061009278e-01,-1.213763470980186582e-01,-1.279107272933418804e-01,-1.336606352420712518e-01,-1.387057150264237870e-01,-1.424631854549886223e-01,-1.461938657602623870e-01,-1.491693994731520534e-01,-1.513790140763111858e-01,-1.533696040082025980e-01,-1.548948596762822483e-01,-1.564772778856931557e-01,-1.575252238768938551e-01,-1.583663150920497920e-01
